INFO 2018-09-22 11:43:25,627 basehttp 124 "GET /servicelist/ HTTP/1.1" 302 0
INFO 2018-09-22 16:25:51,026 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:25:51,031 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:25:51,032 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:25:51,035 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:25:51,038 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:25:51,042 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
INFO 2018-09-22 16:25:51,046 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:25:51,052 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 200 21640
INFO 2018-09-22 16:25:51,053 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4711
INFO 2018-09-22 16:25:51,056 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 200 72070
INFO 2018-09-22 16:25:51,057 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 85578
INFO 2018-09-22 16:25:51,068 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-09-22 16:25:51,070 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 200 39788
INFO 2018-09-22 16:25:51,071 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 200 5415
INFO 2018-09-22 16:25:51,073 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 200 3950
INFO 2018-09-22 16:25:51,079 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 200 12210
INFO 2018-09-22 16:25:51,308 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
INFO 2018-09-22 16:25:51,413 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 200 14499
INFO 2018-09-22 16:26:19,958 basehttp 124 "GET / HTTP/1.1" 200 28135
INFO 2018-09-22 16:26:20,019 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:26:20,023 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 200 14048
INFO 2018-09-22 16:26:20,029 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:26:20,032 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:26:20,034 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:26:20,038 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:26:20,040 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:26:20,046 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
INFO 2018-09-22 16:26:20,049 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 85578
INFO 2018-09-22 16:26:20,053 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 200 72070
INFO 2018-09-22 16:26:20,056 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 200 21640
INFO 2018-09-22 16:26:20,061 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-09-22 16:26:20,064 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4711
INFO 2018-09-22 16:26:20,068 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 200 39788
INFO 2018-09-22 16:26:20,070 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 200 3950
INFO 2018-09-22 16:26:20,074 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 200 5415
INFO 2018-09-22 16:26:20,076 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 200 12210
INFO 2018-09-22 16:26:20,330 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
INFO 2018-09-22 16:26:20,347 basehttp 124 "GET /static/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
INFO 2018-09-22 16:26:20,440 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 200 14499
INFO 2018-09-22 16:26:22,404 basehttp 124 "GET / HTTP/1.1" 200 28136
INFO 2018-09-22 16:26:22,506 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:26:26,836 basehttp 124 "GET / HTTP/1.1" 200 28133
INFO 2018-09-22 16:26:26,890 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,331 basehttp 124 "GET / HTTP/1.1" 200 28599
INFO 2018-09-22 16:27:00,394 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,396 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,397 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,400 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,404 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,407 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,407 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,407 basehttp 124 "GET /static/css/app.css HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,412 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,413 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,422 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,427 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,428 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,428 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,434 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,444 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,445 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 304 0
INFO 2018-09-22 16:27:00,606 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 304 0
INFO 2018-09-22 16:27:12,397 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:27:12,450 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:27:40,826 basehttp 124 "GET / HTTP/1.1" 200 28598
INFO 2018-09-22 16:27:40,897 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:27:40,900 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 200 14048
INFO 2018-09-22 16:27:40,903 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:27:40,912 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:27:40,914 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:27:40,918 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:27:40,918 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:27:40,922 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
INFO 2018-09-22 16:27:40,933 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 200 21640
INFO 2018-09-22 16:27:40,935 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-09-22 16:27:40,935 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 200 72070
INFO 2018-09-22 16:27:40,936 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 85578
INFO 2018-09-22 16:27:40,937 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4711
INFO 2018-09-22 16:27:40,939 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 200 3950
INFO 2018-09-22 16:27:40,948 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 200 39788
INFO 2018-09-22 16:27:40,949 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 200 12210
INFO 2018-09-22 16:27:40,951 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 200 5415
INFO 2018-09-22 16:27:41,175 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
INFO 2018-09-22 16:27:41,212 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 200 14499
WARNING 2018-09-22 16:28:00,290 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1750
INFO 2018-09-22 16:28:20,938 basehttp 124 "GET / HTTP/1.1" 200 28599
INFO 2018-09-22 16:28:21,085 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:28:21,091 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 200 14048
INFO 2018-09-22 16:28:21,095 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:28:21,106 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:28:21,111 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:28:21,117 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:28:21,118 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:28:21,138 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
INFO 2018-09-22 16:28:21,142 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 85578
INFO 2018-09-22 16:28:21,144 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-09-22 16:28:21,146 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 200 21640
INFO 2018-09-22 16:28:21,148 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 200 72070
INFO 2018-09-22 16:28:21,151 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4711
INFO 2018-09-22 16:28:21,153 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 200 3950
INFO 2018-09-22 16:28:21,164 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 200 39788
INFO 2018-09-22 16:28:21,168 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 200 5415
INFO 2018-09-22 16:28:21,183 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 200 12210
INFO 2018-09-22 16:28:21,623 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
INFO 2018-09-22 16:28:21,711 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 200 14499
WARNING 2018-09-22 16:28:22,469 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1750
INFO 2018-09-22 16:29:49,801 basehttp 124 "GET / HTTP/1.1" 200 28599
INFO 2018-09-22 16:29:49,864 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:29:49,866 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 200 14048
INFO 2018-09-22 16:29:49,868 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:29:49,870 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:29:49,879 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:29:49,881 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:29:49,883 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:29:49,886 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
INFO 2018-09-22 16:29:49,898 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-09-22 16:29:49,902 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 200 72070
INFO 2018-09-22 16:29:49,902 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4711
INFO 2018-09-22 16:29:49,903 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 200 3950
INFO 2018-09-22 16:29:49,904 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 85578
INFO 2018-09-22 16:29:49,904 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 200 21640
INFO 2018-09-22 16:29:49,906 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 200 39788
INFO 2018-09-22 16:29:49,918 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 200 5415
INFO 2018-09-22 16:29:49,919 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 200 12210
INFO 2018-09-22 16:29:50,180 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
INFO 2018-09-22 16:29:50,283 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 200 14499
WARNING 2018-09-22 16:29:51,034 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1750
INFO 2018-09-22 16:30:51,581 basehttp 124 "GET / HTTP/1.1" 200 28598
INFO 2018-09-22 16:30:51,640 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:30:51,643 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 200 14048
INFO 2018-09-22 16:30:51,648 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:30:51,651 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:30:51,657 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:30:51,659 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:30:51,662 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:30:51,663 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
INFO 2018-09-22 16:30:51,670 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 200 72070
INFO 2018-09-22 16:30:51,670 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-09-22 16:30:51,671 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 85578
INFO 2018-09-22 16:30:51,675 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4711
INFO 2018-09-22 16:30:51,680 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 200 3950
INFO 2018-09-22 16:30:51,682 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 200 21640
INFO 2018-09-22 16:30:51,683 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 200 39788
INFO 2018-09-22 16:30:51,684 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 200 5415
INFO 2018-09-22 16:30:51,688 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 200 12210
INFO 2018-09-22 16:30:51,906 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
INFO 2018-09-22 16:30:51,980 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 200 14499
INFO 2018-09-22 16:31:10,011 basehttp 124 "GET / HTTP/1.1" 200 28152
INFO 2018-09-22 16:31:10,077 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 200 14048
INFO 2018-09-22 16:31:10,078 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:31:10,080 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:31:10,084 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:31:10,087 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:31:10,094 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:31:10,097 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:31:10,104 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
INFO 2018-09-22 16:31:10,108 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 200 72070
INFO 2018-09-22 16:31:10,109 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 85578
INFO 2018-09-22 16:31:10,111 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-09-22 16:31:10,120 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4711
INFO 2018-09-22 16:31:10,121 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 200 21640
INFO 2018-09-22 16:31:10,127 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 200 3950
INFO 2018-09-22 16:31:10,129 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 200 39788
INFO 2018-09-22 16:31:10,131 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 200 5415
INFO 2018-09-22 16:31:10,143 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 200 12210
INFO 2018-09-22 16:31:10,388 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
INFO 2018-09-22 16:31:10,478 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 200 14499
WARNING 2018-09-22 16:31:19,120 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1750
INFO 2018-09-22 16:34:36,523 basehttp 124 "GET / HTTP/1.1" 200 28157
INFO 2018-09-22 16:34:36,587 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,595 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,600 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,602 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,607 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,610 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,612 basehttp 124 "GET /static/css/app.css HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,620 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,623 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,626 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,629 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,633 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,636 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,637 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,642 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,645 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 304 0
INFO 2018-09-22 16:34:36,658 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:34:36,844 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 304 0
INFO 2018-09-22 16:34:42,367 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:34:42,414 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:35:06,386 basehttp 124 "GET / HTTP/1.1" 200 28601
INFO 2018-09-22 16:35:06,456 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:35:06,458 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 200 14048
INFO 2018-09-22 16:35:06,465 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:35:06,471 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:35:06,473 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:35:06,476 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:35:06,480 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
INFO 2018-09-22 16:35:06,482 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:35:06,484 basehttp 124 "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 85578
INFO 2018-09-22 16:35:06,487 basehttp 124 "GET /static/vendor/vue.min.js HTTP/1.1" 200 72070
INFO 2018-09-22 16:35:06,491 basehttp 124 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2018-09-22 16:35:06,503 basehttp 124 "GET /static/vendor/jquery.easy-pie-chart/jquery.easypiechart.min.js HTTP/1.1" 200 3950
INFO 2018-09-22 16:35:06,504 basehttp 124 "GET /static/vendor/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4711
INFO 2018-09-22 16:35:06,504 basehttp 124 "GET /static/vendor/layer/layer.js HTTP/1.1" 200 21640
INFO 2018-09-22 16:35:06,505 basehttp 124 "GET /static/scripts/klorofil-common.js HTTP/1.1" 200 5415
INFO 2018-09-22 16:35:06,505 basehttp 124 "GET /static/vendor/chartist/js/chartist.min.js HTTP/1.1" 200 39788
INFO 2018-09-22 16:35:06,514 basehttp 124 "GET /static/img/user3.png HTTP/1.1" 200 12210
INFO 2018-09-22 16:35:06,744 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 21780
INFO 2018-09-22 16:35:06,835 basehttp 124 "GET /static/vendor/layer/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 200 14499
INFO 2018-09-22 16:37:18,723 basehttp 124 "GET /servicelist/ HTTP/1.1" 200 287705
INFO 2018-09-22 16:37:18,810 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:37:18,881 basehttp 124 "GET /static/scripts/pages/service.js HTTP/1.1" 304 0
INFO 2018-09-22 16:37:18,900 basehttp 124 "GET /static/vendor/linearicons/fonts/Linearicons-Free.woff2?w118d HTTP/1.1" 200 8192
INFO 2018-09-22 16:37:18,912 basehttp 124 "GET /static/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 8192
INFO 2018-09-22 16:37:20,165 basehttp 124 "GET / HTTP/1.1" 200 28602
INFO 2018-09-22 16:37:35,066 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:37:35,137 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:38:28,016 basehttp 124 "GET / HTTP/1.1" 200 28605
INFO 2018-09-22 16:38:28,090 basehttp 124 "GET /static/vendor/layer/skin/layer.css HTTP/1.1" 200 14048
INFO 2018-09-22 16:38:28,092 basehttp 124 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2018-09-22 16:38:28,100 basehttp 124 "GET /static/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
INFO 2018-09-22 16:38:28,100 basehttp 124 "GET /static/vendor/linearicons/style.css HTTP/1.1" 200 8344
INFO 2018-09-22 16:38:28,103 basehttp 124 "GET /static/vendor/chartist/css/chartist-custom.css HTTP/1.1" 200 13878
INFO 2018-09-22 16:38:28,108 basehttp 124 "GET /static/css/demo.css HTTP/1.1" 200 355
INFO 2018-09-22 16:38:28,111 basehttp 124 "GET /static/css/main.css HTTP/1.1" 200 48658
INFO 2018-09-22 16:38:28,121 basehttp 124 "GET /static/css/app.css HTTP/1.1" 200 3446
